URL Page,users,uniquePageviews,pageviews,Brand,Posted On (DD/MM/YYYY),Month,Product
/2020/5/nikW-info0.824132135246268,777.6,793.4,865.2,NiPea$n|Eu@<@>'L,44:47.0,5,nikW-info0.824132135246268
/2020/5/nikz-info0.430998531396803,3692.2,3772,4119.6,NiPea$n|Eu@<@>'L,27:26.0,5,nikz-info0.430998531396803
/2020/5/nikw-info0.83452005397665,2524.2,2628.6,2945.4,NiPea$n|Eu@<@>'L,29:17.0,5,nikw-info0.83452005397665
/2020/5/nik\-info0.17127415793716,2093,2136,2306.4,NiPea$n|Eu@<@>'L,50:05.0,5,nik\-info0.17127415793716
/2020/5/nikh-info0.128907112044581,607,617.8,671.6,NiPea$n|Eu@<@>'L,00:41.0,5,nikh-info0.128907112044581
/2020/5/nikR-info0.292675092593039,640.4,660.4,724.2,NiPea$n|Eu@<@>'L,00:15.0,5,nikR-info0.292675092593039
/2020/5/nikM-info0.457805218750591,1956,2035.4,2227,NiPea$n|Eu@<@>'L,31:05.0,5,nikM-info0.457805218750591
/2020/5/nikr6-1000.158153505211232,2031,2100.4,2277.2,NiPea$n|Eu@<@>'L,57:52.0,5,nikr6-1000.158153505211232
/2020/5/nikp-info0.843418232445231,4039.4,4149.8,4510.4,NiPea$n|Eu@<@>'L,11:19.0,5,nikp-info0.843418232445231
/2020/5/nik`9-1000.608876499429418,9043.6,9459.2,10622.2,NiPea$n|Eu@<@>'L,22:23.0,5,nik`9-1000.608876499429418
/2020/5/nikW-info0.50944862931589,2087.6,2121.4,2273,NiPea$n|Eu@<@>'L,17:30.0,5,nikW-info0.50944862931589
/2020/5/nikGlease0.215099300634159,2541.8,2629.2,2879.6,NiPea$n|Eu@<@>'L,12:12.0,5,nikGlease0.215099300634159
/2020/5/nikV7-1000.249156200132455,1215.8,1242.4,1386,NiPea$n|Eu@<@>'L,20:09.0,5,nikV7-1000.249156200132455
/2020/5/nikJ-info0.559854887985218,867.4,890.6,951.8,NiPea$n|Eu@<@>'L,33:21.0,5,nikJ-info0.559854887985218
/2020/5/nik`-info0.111562171634458,809.6,828,929.8,NiPea$n|Eu@<@>'L,24:10.0,5,nik`-info0.111562171634458
/2020/5/nik`-info0.619927708262472,936.4,952,1036,NiPea$n|Eu@<@>'L,37:02.0,5,nik`-info0.619927708262472
/2020/5/nikc-info0.624568435430871,3002.2,3121.2,3467.2,NiPea$n|Eu@<@>'L,22:43.0,5,nikc-info0.624568435430871
/2020/5/nikq-look0.813797262542966,1191.4,1211.6,1325.6,NiPea$n|Eu@<@>'L,42:14.0,5,nikq-look0.813797262542966
/2020/5/nikh-info0.335510498894128,1345.8,1398.8,1526.8,NiPea$n|Eu@<@>'L,32:01.0,5,nikh-info0.335510498894128
/2020/5/nikl-info0.300526566084619,644,660.8,725,NiPea$n|Eu@<@>'L,02:11.0,5,nikl-info0.300526566084619
/2020/5/nikR-20200.485668832444899,1272.2,1297.8,1488.8,NiPea$n|Eu@<@>'L,06:15.0,5,nikR-20200.485668832444899
/2020/5/nike8-1000.256781289717826,2616,2684,2873.2,NiPea$n|Eu@<@>'L,36:03.0,5,nike8-1000.256781289717826
/2020/5/nikS-info0.502747860944769,937.6,956.2,1018.6,NiPea$n|Eu@<@>'L,07:48.0,5,nikS-info0.502747860944769
/2020/5/nikH-info0.652487627451697,1275.8,1310.6,1437.8,NiPea$n|Eu@<@>'L,49:43.0,5,nikH-info0.652487627451697
/2020/5/nikNlease0.800530213193519,746.2,760.6,838.6,NiPea$n|Eu@<@>'L,34:29.0,5,nikNlease0.800530213193519
/2020/5/nikntment0.300868192053829,940.2,959.8,1039.8,NiPea$n|Eu@<@>'L,34:42.0,5,nikntment0.300868192053829
/2020/5/nikT-info0.687333661178072,918.4,937.4,1024,NiPea$n|Eu@<@>'L,43:48.0,5,nikT-info0.687333661178072
/2020/5/nikCune-20.818221714109682,3294.6,3387.6,3657.2,NiPea$n|Eu@<@>'L,48:41.0,5,nikCune-20.818221714109682
/2020/5/nikP-info0.716119270523398,455.4,460.6,510.6,NiPea$n|Eu@<@>'L,02:02.0,5,nikP-info0.716119270523398
/2020/5/nikr3-1000.874194213798804,1012.4,1040.6,1122.4,NiPea$n|Eu@<@>'L,21:39.0,5,nikr3-1000.874194213798804
/2020/5/nik[-info0.426611589282385,2412.8,2613.6,3739.4,NiPea$n|Eu@<@>'L,26:00.0,5,nik[-info0.426611589282385
/2020/5/nikL-info0.47123490845944,3440.4,3569,3872.6,NiPea$n|Eu@<@>'L,16:55.0,5,nikL-info0.47123490845944
/2020/5/nikt-info0.969838317462467,2739.2,2800,3162,NiPea$n|Eu@<@>'L,01:38.0,5,nikt-info0.969838317462467
/2020/5/nikz-date0.422075095494605,1351.2,1382.6,1503,NiPea$n|Eu@<@>'L,39:23.0,5,nikz-date0.422075095494605
/2020/5/nikB-info0.753672906646426,694.2,707.4,753.4,NiPea$n|Eu@<@>'L,15:33.0,5,nikB-info0.753672906646426
/2020/5/nikQ-info0.931741322467348,1956.4,2019.8,2168.8,NiPea$n|Eu@<@>'L,19:41.0,5,nikQ-info0.931741322467348
/2020/5/nikQ-down0.143301374974645,1777.6,1838.2,1941.2,NiPea$n|Eu@<@>'L,11:30.0,5,nikQ-down0.143301374974645
/2020/5/nikf-info0.104884638969906,698.6,705.4,753.4,NiPea$n|Eu@<@>'L,05:52.0,5,nikf-info0.104884638969906
/2020/5/niklnaldo0.624616934498795,848.2,881.8,964.4,NiPea$n|Eu@<@>'L,02:56.0,5,niklnaldo0.624616934498795
/2020/5/niku-info0.655355179668865,1349,1378.4,1485.4,NiPea$n|Eu@<@>'L,46:52.0,5,niku-info0.655355179668865
/2020/5/nikf-look0.22156025961895,1349,1377.8,1516.6,NiPea$n|Eu@<@>'L,32:22.0,5,nikf-look0.22156025961895
/2020/5/nikr3-4610.915418360821883,343.4,352.4,379,NiPea$n|Eu@<@>'L,02:53.0,5,nikr3-4610.915418360821883
/2020/5/nik]-info0.942671899434823,961.2,994.8,1076.4,NiPea$n|Eu@<@>'L,35:25.0,5,nik]-info0.942671899434823
/2020/5/nikfolors0.519315440278182,2157,2238.4,2457.8,NiPea$n|Eu@<@>'L,54:09.0,5,nikfolors0.519315440278182
/2020/5/nikv7-8000.0708131161065814,1753,1807.4,1981.8,NiPea$n|Eu@<@>'L,19:05.0,5,nikv7-8000.0708131161065814
/2020/5/nikj-info0.044148199958153,2569.2,2654.6,2867.2,NiPea$n|Eu@<@>'L,16:41.0,5,nikj-info0.044148199958153
/2020/5/nikum-air0.149960704275144,4703,4832,5296.8,NiPea$n|Eu@<@>'L,56:18.0,5,nikum-air0.149960704275144
/2020/5/nikv-info0.0248628962897903,4525.6,4574.4,5103.2,NiPea$n|Eu@<@>'L,30:29.0,5,nikv-info0.0248628962897903
/2020/5/nikH-info0.0589972397225189,3835.6,3970.4,4349.6,NiPea$n|Eu@<@>'L,37:42.0,5,nikH-info0.0589972397225189
/2020/5/nikm2-1000.485672334710715,1781,1815.8,1979.2,NiPea$n|Eu@<@>'L,16:39.0,5,nikm2-1000.485672334710715
/2020/5/nikU-info0.131471367296937,1886.4,1961.8,2143,NiPea$n|Eu@<@>'L,19:36.0,5,nikU-info0.131471367296937
/2020/5/nikd-info0.0847363397408406,834.6,855.6,956,NiPea$n|Eu@<@>'L,08:42.0,5,nikd-info0.0847363397408406
/2020/5/nikh-info0.66412576460933,673.2,698.2,774,NiPea$n|Eu@<@>'L,46:42.0,5,nikh-info0.66412576460933
/2020/5/nikd-info0.967518034145023,999.4,1034,1142.4,NiPea$n|Eu@<@>'L,03:23.0,5,nikd-info0.967518034145023
/2020/5/nikJ-info0.185347185685338,384,391.6,422.2,NiPea$n|Eu@<@>'L,50:28.0,5,nikJ-info0.185347185685338
/2020/5/nikm-info0.743766951792413,2764.2,2832.8,3076.2,NiPea$n|Eu@<@>'L,24:45.0,5,nikm-info0.743766951792413
/2020/5/nikR-info0.892391157166921,844.4,865,957,NiPea$n|Eu@<@>'L,02:39.0,5,nikR-info0.892391157166921
/2020/5/nikr-info0.206868300153121,535.6,550.8,597.2,NiPea$n|Eu@<@>'L,32:42.0,5,nikr-info0.206868300153121
/2020/5/nik[-info0.803434979555108,2382.4,2455.2,2670.8,NiPea$n|Eu@<@>'L,19:49.0,5,nik[-info0.803434979555108
/2020/5/nikc-info0.714166327344968,3561.8,3670,4059.4,NiPea$n|Eu@<@>'L,08:00.0,5,nikc-info0.714166327344968
/2020/5/niko-info0.387066563904485,737.6,743.8,811.2,NiPea$n|Eu@<@>'L,43:59.0,5,niko-info0.387066563904485
/2020/5/nikZ-info0.948003679660495,1107.8,1131.6,1243.6,NiPea$n|Eu@<@>'L,03:22.0,5,nikZ-info0.948003679660495
/2020/5/niknlease0.488133989941275,429.6,437.4,469,NiPea$n|Eu@<@>'L,37:39.0,5,niknlease0.488133989941275
/2020/5/nik\8-1000.173901565425121,1593.2,1638.8,1768.6,NiPea$n|Eu@<@>'L,44:06.0,5,nik\8-1000.173901565425121
/2020/5/nikovideo0.862582459383964,4705.4,4788.6,5094.6,NiPea$n|Eu@<@>'L,29:03.0,5,nikovideo0.862582459383964
/2020/5/nikg-date0.736930578796812,8605.6,8966.2,9983.8,NiPea$n|Eu@<@>'L,15:30.0,5,nikg-date0.736930578796812
/2020/5/nikGt-set0.172867722005039,1558,1583.8,1750.6,NiPea$n|Eu@<@>'L,21:17.0,5,nikGt-set0.172867722005039
/2020/5/nikZlease0.88103147139186,1572,1622.2,1749.4,NiPea$n|Eu@<@>'L,33:49.0,5,nikZlease0.88103147139186
/2020/5/nikAlease0.154975589873887,5881.4,6047.2,6764.2,NiPea$n|Eu@<@>'L,59:46.0,5,nikAlease0.154975589873887
/2020/5/nikTlease0.195711992834782,680,693.2,748.4,NiPea$n|Eu@<@>'L,17:37.0,5,nikTlease0.195711992834782
/2020/5/nikC-info0.803406394981048,1540.4,1563.6,1716.4,NiPea$n|Eu@<@>'L,31:59.0,5,nikC-info0.803406394981048
/2020/5/nikHlease0.225400544853351,327.4,333.8,358,NiPea$n|Eu@<@>'L,34:14.0,5,nikHlease0.225400544853351
/2020/5/niljpsule0.812756788099593,188.8,191,204.2,Ju=4l:nFjG!H|s0z,37:15.0,5,niljpsule0.812756788099593
/2020/5/ninR-info0.517382442220381,146.8,149,155.8,"Ni3]%,*Qq]ro^?46",03:25.0,5,ninR-info0.517382442220381
/2020/5/ninb-news0.894740090435112,1715,1742.2,1853.4,Nia_TfHUVDtT>6-s,19:41.0,5,ninb-news0.894740090435112
/2020/5/nin[ailer0.0956950668871569,220,225.8,238.6,Nia_TfHUVDtT>6-s,48:10.0,5,nin[ailer0.0956950668871569
/2020/5/ninFlease0.6149941796953,989,1008.8,1100.6,Nia_TfHUVDtT>6-s,43:44.0,5,ninFlease0.6149941796953
/2020/5/ninMecube0.292632278951273,321.2,323.8,343.2,Nia_TfHUVDtT>6-s,01:59.0,5,ninMecube0.292632278951273
/2020/5/nisCretro0.520235063310951,5156.4,5235.4,5601,Ni^Gvq<kQBI)kd*V,12:16.0,5,nisCretro0.520235063310951
/2020/5/nismmages0.175549658499486,1712.4,1736.4,1827.2,Ni^Gvq<kQBI)kd*V,39:41.0,5,nismmages0.175549658499486
/2020/5/nnaismith0.361575414446885,72.6,75,81.2,AdVwMnyFqFf/|Op!,05:23.0,5,nnaismith0.361575414446885
/2020/5/no-rkbook0.96072637534762,354.8,359.2,396,No<f!-kf[T5FJzZn,19:50.0,5,no-rkbook0.96072637534762
/2020/5/no-Ftails0.0618223324238314,1295.4,1366.8,1507.4,Nes[8ukT8KBR8yVs,24:10.0,5,no-Ftails0.0618223324238314
/2020/5/noantails0.641834865325229,362.6,365.4,389.2,NO{m]9Jt1{rHr@E,45:02.0,5,noantails0.641834865325229
/2020/5/nomTurant0.00501535016528487,591.6,601.4,627.4,NojmFqO>WI(acSex,28:10.0,5,nomTurant0.00501535016528487
/2020/5/norIpdate0.314234801991889,2060,2085.8,2189,"Re|B]!\#7XqHP""=B",56:22.0,5,norIpdate0.314234801991889
/2020/5/norB-news0.668208698221005,660,667.6,717.6,"Re|B]!\#7XqHP""=B",21:00.0,5,norB-news0.668208698221005
/2020/5/norjorial0.942894712786687,703,708,763.8,"vijb!cac?i,Q`[8U",45:02.0,5,norjorial0.942894712786687
/2020/5/nvisrsary0.799499726857659,1284.2,1295.4,1358.8,PaasB'\_LlDEk`=W,01:20.0,5,nvisrsary0.799499726857659
/2020/5/oakRrames0.0616597908894347,667.4,674.6,717.8,"Ac8IJsKH,4xtY.Tk",44:47.0,5,oakRrames0.0616597908894347
/2020/5/oammtails0.774338354803099,385.8,387.6,419,"OAbZVUes,ElRZz/\",16:35.0,5,oammtails0.774338354803099
/2020/5/oamNlease0.00141264955122289,244.4,248.2,261.6,"OAbZVUes,ElRZz/\",03:57.0,5,oamNlease0.00141264955122289
/2020/5/offklease0.963492638442657,1185.4,1213.8,1290.8,Br0Aza@`0k<LPOVi,04:42.0,5,offklease0.963492638442657
/2020/5/offh-info0.279279684387495,3129.4,3201,3444,OfHxS<cMc@AG&5>h,54:17.0,5,offh-info0.279279684387495
/2020/5/offmlease0.936752304446361,699,716,778.6,Ha(Ne+{MBgZIv_?x,28:44.0,5,offmlease0.936752304446361
/2020/5/offOlease0.226801217079487,603.4,611.4,642.4,OfHxS<cMc@AG&5>h,20:49.0,5,offOlease0.226801217079487
/2020/5/ola[-info0.268671603991116,388.4,401.6,434.6,Ol`[:r%:(a^g'ev,00:20.0,5,ola[-info0.268671603991116
/2020/5/oldc-ss200.664343791665344,890.6,908,997.6,"olRLS:JL@P?T""i""n",11:51.0,5,oldc-ss200.664343791665344
/2020/5/olisvideo0.963680270248138,262.2,270.2,283.4,"muy(D#""d02`vwt_^",43:36.0,5,olisvideo0.963680270248138
/2020/5/omeI-info0.386883919248514,646,659.8,761.6,"Om}c9%UN\Wl+x8w,",19:55.0,5,omeI-info0.386883919248514
/2020/5/omeY-gold0.863227358363077,449,455,486.4,"Ac8IJsKH,4xtY.Tk",50:47.0,5,omeY-gold0.863227358363077
/2020/5/on-U-info0.546989365541674,973.6,999,1095,Onnw^j@E'\5nyLy(,47:01.0,5,on-U-info0.546989365541674
/2020/5/on-o-info0.262443136947148,552.2,565.2,619.6,Onnw^j@E'\5nyLy(,41:38.0,5,on-o-info0.262443136947148
/2020/5/on-Rorway0.859228986057027,1005.6,1024.4,1153,Onnw^j@E'\5nyLy(,03:19.0,5,on-Rorway0.859228986057027
/2020/5/one`lease0.942762825610589,342,348.2,370.4,ASa>+.R9hE+u^X^r,21:13.0,5,one`lease0.942762825610589
/2020/5/operaring0.194850039573641,442,446.6,483.2,KewE+jWV!{^:!FEX,45:37.0,5,operaring0.194850039573641
/2020/5/opee-info0.509947412808696,843,861.4,925.8,WaQqK)2JxI(=dac=,00:55.0,5,opee-info0.509947412808696
/2020/5/oppclease0.497604400821168,3299.2,3429,3748.2,EvNj<oQp|97~m6T3,26:29.0,5,oppclease0.497604400821168
/2020/5/orbGlease0.969420929463582,2954.6,3024.4,3536,orj/f&d2}/H~Z2c),21:31.0,5,orbGlease0.969420929463582
/2020/5/oscItream0.469242103077551,51.4,53.4,58.4,Al_w1b7Rgo1[d5(t,52:33.0,5,oscItream0.469242103077551
/2020/5/osckumors0.974658359741713,110,110.8,117.4,OswisUcmdPhe^YZ|,10:32.0,5,osckumors0.974658359741713
/2020/5/ottWlease0.939500408454644,327.4,331,357.6,"LN=p+iC[&z'G,t&/",32:19.0,5,ottWlease0.939500408454644
/2020/5/ourFlease0.987661713529211,164.4,166.4,178,OuSj5?DSb/UGNU1!,59:42.0,5,ourFlease0.987661713529211
/2020/5/pa-Ptream0.561714477477467,52.6,55.4,59,"Pa""CEy&-\^3>/!T",05:42.0,5,pa-Ptream0.561714477477467
/2020/5/pal\-info0.147615190378707,4995.8,5083,5356.6,ad(;%f6iD'}9EHD[,00:35.0,5,pal\-info0.147615190378707
/2020/5/palceaser0.0423157621869399,2337.4,2400.6,2557.4,ad(;%f6iD'}9EHD[,42:56.0,5,palceaser0.0423157621869399
/2020/5/paloeaser0.524277619802797,1919.2,1946.6,2099.6,"PabvI!bnb537$Ia""",48:03.0,5,paloeaser0.524277619802797
/2020/5/palO-list0.804727415772828,796.8,806.6,864.6,"PabvI!bnb537$Ia""",10:55.0,5,palO-list0.804727415772828
/2020/5/palX-list0.383017476299329,1861.4,1914.8,2073.6,"PabvI!bnb537$Ia""",00:37.0,5,palX-list0.383017476299329
/2020/5/palQories0.666316916369773,1130.2,1144,1248.8,"Ac8IJsKH,4xtY.Tk",01:20.0,5,palQories0.666316916369773
/2020/5/palMttoms0.2848243618681,617.6,624.4,677.4,"PabvI!bnb537$Ia""",04:42.0,5,palMttoms0.2848243618681
/2020/5/palP-hats0.318383419799119,713.2,719.6,780,"PabvI!bnb537$Ia""",03:37.0,5,palP-hats0.318383419799119
/2020/5/palackets0.753170611003003,2235.2,2275,2443,"PabvI!bnb537$Ia""",11:24.0,5,palackets0.753170611003003
/2020/5/palvhirts0.256953940613636,602.6,608,667.8,"PabvI!bnb537$Ia""",06:39.0,5,palvhirts0.256953940613636
/2020/5/paljdecks0.426231016541442,411.2,414.8,454.6,SkWAC#XvJ<Llz62B,02:40.0,5,paljdecks0.426231016541442
/2020/5/palwhirts0.341385610922132,987.4,1003.8,1123.2,"PabvI!bnb537$Ia""",08:23.0,5,palwhirts0.341385610922132
/2020/5/palF-tees0.264156204034884,1392.6,1433.6,1611.6,"PabvI!bnb537$Ia""",05:28.0,5,palF-tees0.264156204034884
/2020/5/palhsuits0.471223416198689,774.2,786.6,871.8,"PabvI!bnb537$Ia""",10:49.0,5,palhsuits0.471223416198689
/2020/5/palnknits0.549002484211691,734,744,800.8,"PabvI!bnb537$Ia""",09:35.0,5,palnknits0.549002484211691
/2020/5/palyeeves0.0152505462121527,650.6,659.2,708.6,"PabvI!bnb537$Ia""",07:28.0,5,palyeeves0.0152505462121527
/2020/5/palxchina0.284957074616366,4103.8,4220,4601,"PabvI!bnb537$Ia""",00:55.0,5,palxchina0.284957074616366
/2020/5/panuhirts0.369410939833906,652.2,649.4,706.4,"Su):a`rc""}-*""Ydz",09:33.0,5,panuhirts0.369410939833906
/2020/5/papnvirus0.667648435904396,336.6,340.2,359.6,"PAub,""hr=-:n&l2",22:06.0,5,papnvirus0.667648435904396
/2020/5/par`eport0.361957450723135,414,422.4,447.6,"MouDd/fn,XEARhBp",58:20.0,5,par`eport0.361957450723135
/2020/5/parGvideo0.379425820312094,75.6,76.6,82.2,"muy(D#""d02`vwt_^",07:02.0,5,parGvideo0.379425820312094
/2020/5/paryarity0.303050106314123,723.8,744.6,803.2,nii:pk#C^1Id?C)$,44:53.0,5,paryarity0.303050106314123
/2020/5/parUwatch0.37057406276152,92.2,92.8,99,"Ac8IJsKH,4xtY.Tk",30:42.0,5,parUwatch0.37057406276152
/2020/5/pautsilva0.833484853656495,264,272,292.6,JaZ7kKH;E.EpqUlz,54:26.0,5,pautsilva0.833484853656495
/2020/5/paup-info0.709102905543098,143.2,147.4,158.8,"InKaoNm:""0D0du6=",17:17.0,5,paup-info0.709102905543098
/2020/5/pauomulti0.488409028951499,220.2,220.6,233.4,Pa!';2v]AzK\Tpg),11:39.0,5,pauomulti0.488409028951499
/2020/5/pauB500000.80721430186801,1844,1882.2,1999.2,"BMh._Fx~""+dbZy|,",52:15.0,5,pauB500000.80721430186801
/2020/5/pet\video0.24750979897882,136.4,141,151.4,VipZx1>S^s?}%X(},25:10.0,5,pet\video0.24750979897882
/2020/5/petzpatow0.188803300974,1715.6,1751.8,1865,"MouDd/fn,XEARhBp",45:29.0,5,petzpatow0.188803300974
/2020/5/petw-info0.46440188795843,428.6,432.2,452.2,"MouDd/fn,XEARhBp",37:13.0,5,petw-info0.46440188795843
/2020/5/petF-info0.984504092526568,1481.6,1503.4,1578,CaPnB;|9]$dZqXu.,48:02.0,5,petF-info0.984504092526568
/2020/5/phig-info0.169243931339713,817.4,823,874,"MoI'M&y}KD)Iy,.Y",58:50.0,5,phig-info0.169243931339713
/2020/5/phijculpt0.926182929124963,895.4,926.6,971.4,"PhQ,5]!/S7y=byz-",28:47.0,5,phijculpt0.926182929124963
/2020/5/phity-art0.243679698307156,391.8,394.6,419.8,Kaemj:V;+O6cOHt6,10:47.0,5,phity-art0.243679698307156
/2020/5/phobtream0.975257471167416,134.2,137.8,146,Ph_y1F5HAw$wgEb[,11:53.0,5,phobtream0.975257471167416
/2020/5/piadlease0.815343669905303,827,841.8,903.4,"Ac8IJsKH,4xtY.Tk",39:08.0,5,piadlease0.815343669905303
/2020/5/pievvideo0.83136636767678,534.4,549.4,580.2,"muy(D#""d02`vwt_^",09:23.0,5,pievvideo0.83136636767678
/2020/5/pikV-info0.389080627457577,366.8,378.2,410.8,Po?o(BPQ8qeQ>)5,12:39.0,5,pikV-info0.389080627457577
/2020/5/pix]utube0.888670856879587,282.8,290.4,308.2,Co%bRNXJUJXN?a3*,06:35.0,5,pix]utube0.888670856879587
/2020/5/pizq-news0.740403642009459,1571.2,1662.2,1843.8,PiiZ0!G_dY<m&i)^,29:02.0,5,pizq-news0.740403642009459
/2020/5/plaXeplay0.718398443701722,684,701.2,747.2,Ga?%G!/m1PzuNFtA,04:22.0,5,plaXeplay0.718398443701722
/2020/5/pleqeaser0.755899464519401,715.4,729.2,792.2,"Relp\+KJ?D,cWw0P",13:25.0,5,pleqeaser0.755899464519401
/2020/5/polxippen0.758729305005653,335,345.6,372.8,VipZx1>S^s?}%X(},22:30.0,5,polxippen0.758729305005653
/2020/5/polwvideo0.690417142289847,311,321.2,347,"muy(D#""d02`vwt_^",39:18.0,5,polwvideo0.690417142289847
/2020/5/polRement0.283591528626164,269.8,286,304.8,"Pod+85[S\,j~[T9""",24:54.0,5,polRement0.283591528626164
/2020/5/polptream0.957935595105949,1524.6,1651.6,1841.8,Al_w1b7Rgo1[d5(t,48:16.0,5,polptream0.957935595105949
/2020/5/pop\ation0.906702489485643,318.2,321.2,352.2,MiRQ-4&4kGGpO:~D,52:00.0,5,pop\ation0.906702489485643
/2020/5/popatchie0.334607730830961,2533.2,2572.2,2678.2,PoZHMX@tTjpBu}E#,13:46.0,5,popatchie0.334607730830961
/2020/5/porL-info0.316913927299683,2708,2745.4,2919.8,"PoAqnL=>P9Qb""ZUa",12:39.0,5,porL-info0.316913927299683
/2020/5/porxlease0.0801543769417914,2159.2,2195.8,2336.8,"PoAqnL=>P9Qb""ZUa",48:39.0,5,porxlease0.0801543769417914
/2020/5/porhusive0.869806486304412,237.8,239.2,256.2,Br0Aza@`0k<LPOVi,18:05.0,5,porhusive0.869806486304412
/2020/5/posP-info0.66487101851469,1449.4,1518,1605,"Po#b:$tj30!+j>""M",51:06.0,5,posP-info0.66487101851469
/2020/5/poscement0.541660678591006,838,860.8,930.2,"Po#b:$tj30!+j>""M",30:16.0,5,poscement0.541660678591006
/2020/5/post-info0.307884683175852,185.8,189.8,204.6,Sa<9&d(TcMK*tv_s,02:24.0,5,post-info0.307884683175852
/2020/5/praplease0.315263193748219,341.6,343.6,362,"Ac8IJsKH,4xtY.Tk",51:06.0,5,praplease0.315263193748219
/2020/5/praMt-may0.173903200329701,830.2,842.2,903.2,Pr}$*Jo.d%d+0s:I,26:12.0,5,praMt-may0.173903200329701
/2020/5/prahkbook0.0429707264934678,342.4,351.6,380.4,Lo:}7^:YFSc4xYIs,31:29.0,5,prahkbook0.0429707264934678
/2020/5/preB-info0.705680341481299,315.6,319.4,333.8,Ar7)Pal(V|n`apqm,51:41.0,5,preB-info0.705680341481299
/2020/5/preg-june0.471927646332796,142.2,145.8,150,"Fo7kko'6z""5EpvSo",12:31.0,5,preg-june0.471927646332796
/2020/5/prexvideo0.489896415511496,32.4,33.4,36.6,Pr!)q_u_nAE<)O7m,32:42.0,5,prexvideo0.489896415511496
/2020/5/prebtream0.11443192363092,244,257,278,"SafEW1:oS/ld,ci)",53:36.0,5,prebtream0.11443192363092
/2020/5/preJingle0.724390042595063,242,245.6,271.4,AdVwMnyFqFf/|Op!,17:41.0,5,preJingle0.724390042595063
/2020/5/pre\tream0.0439174766785745,34.8,36.6,40.6,Qu<MXnk:1fgx$8+,49:40.0,5,pre\tream0.0439174766785745
/2020/5/pritelled0.429486712894671,121.8,122.4,128.2,"Muk1pN0qjN2(kI,L",36:49.0,5,pritelled0.429486712894671
/2020/5/privineup0.366937455815862,200.8,203.2,213.2,"GoR""gO[(;7.8u#>?",12:28.0,5,privineup0.366937455815862
/2020/5/priLlease0.910463491005581,1321.2,1359,1516,PrV}O9C+_F+7k3ri,59:15.0,5,priLlease0.910463491005581
/2020/5/pribelief0.703168498841848,561,590.6,654,"yo4}AUKGso=,?!DX",26:32.0,5,pribelief0.703168498841848
/2020/5/priwction0.536914870131245,176.6,179.4,188,"Au~batJ,;f.6lL:q",44:32.0,5,priwction0.536914870131245
/2020/5/priitchen0.476966067918756,360.8,372,407.6,Phlkm9fkpdb+WHbM,07:09.0,5,priitchen0.476966067918756
/2020/5/proolease0.158620082920398,281.2,288.2,316.4,Wae3Jy6[wA3Y#k7h,46:01.0,5,proolease0.158620082920398
/2020/5/proX-zine0.344609867700089,2359.8,2407.6,2533.6,NiPea$n|Eu@<@>'L,34:02.0,5,proX-zine0.344609867700089
/2020/5/pro`kbook0.561857037691778,714.2,728.6,761,Lo:}7^:YFSc4xYIs,55:28.0,5,pro`kbook0.561857037691778
/2020/5/psl_esign0.993726790272451,590.4,608.8,659.4,"InO&<&}""0UKNF4|d",00:23.0,5,psl_esign0.993726790272451
/2020/5/psyLvideo0.392205682737496,224.2,226.4,241,"88DIPPg-c,|u]GZx",24:34.0,5,psyLvideo0.392205682737496
/2020/5/pumPlease0.548203869061753,412.8,418.8,448,PU]vXmX9fgf$xf!/,38:18.0,5,pumPlease0.548203869061753
/2020/5/pumclease0.501617786355819,193.2,200.8,219.4,PU]vXmX9fgf$xf!/,17:46.0,5,pumclease0.501617786355819
/2020/5/pumj-info0.912557996899774,762.2,779,827.4,PU]vXmX9fgf$xf!/,29:13.0,5,pumj-info0.912557996899774
/2020/5/pumUsults0.882419621694276,349.4,355.6,376,PU]vXmX9fgf$xf!/,26:47.0,5,pumUsults0.882419621694276
/2020/5/pumJ-info0.697157796111832,624.8,639.4,695.6,PU]vXmX9fgf$xf!/,26:03.0,5,pumJ-info0.697157796111832
/2020/5/punHtream0.157372387515332,53.6,56.6,62.6,"To76#]~n2\6/$L,T",00:08.0,5,punHtream0.157372387515332
/2020/5/pyexymond0.466570883880808,552.4,585,635.2,Tr${eq-L$R[d6j\_,03:12.0,5,pyexymond0.466570883880808
/2020/5/queivideo0.864545981305936,55.8,57.4,60.4,Qu<MXnk:1fgx$8+,45:50.0,5,queivideo0.864545981305936
/2020/5/quePecade0.675209268174905,7203.2,7438.6,8802,Da=~O5IOxMznh\2{,55:44.0,5,quePecade0.675209268174905
/2020/5/quix-info0.336628659099516,166.4,167.8,173.8,Lewb'M9#k[Lmc@tJ,57:28.0,5,quix-info0.336628659099516
/2020/5/quiooogle0.14664587553965,468.8,475.2,493,Tw'g#!x-C17`**Pa,24:00.0,5,quiooogle0.14664587553965
/2020/5/radXutube0.425985490127511,363.2,376.4,412.8,RaxKyXmhAxI^<{6%,27:56.0,5,radXutube0.425985490127511
/2020/5/rafW-dior0.123186876545706,1536,1563.6,1694.4,RaIApt>Muf)_)@QN,36:29.0,5,rafW-dior0.123186876545706
/2020/5/rafglease0.861989349221887,331.2,339.8,363.6,RaIApt>Muf)_)@QN,42:03.0,5,rafglease0.861989349221887
/2020/5/rafD-info0.746585094541638,255.6,257.6,271.4,"Ac8IJsKH,4xtY.Tk",30:43.0,5,rafD-info0.746585094541638
